Course Code_0,Course Code_1,Course Code_2,Course Code_3,Course Code_4,Course Name_0,Course Name_1,Course Name_2,Course Name_3,Course Name_4,Course Type,Course Status,Country/Territory,Course Skill_0,Course Skill_1,Course Skill_2,Course Skill_3,Priority,Training Provider_0,Training Provider_1,Training Provider_2,Training Provider_3,Managed Type,Delivery Tool Platform,Display Course Type,Specialization_0,Specialization_1,Specialization_2,Specialization_3,Course Hours,Estimated Housing,Estimated Transportation,Estimated Tuition,Estimated Other,Year,Participants,Main Domain_0,Main Domain_1
0,1,3,4,3,0,1,3,4,3,0,0,1,1,0,1,4,0,0,2,1,0,0,6,1,0,0,0,1,19.0,0.0,0.0,24.14,0.0,2021,3.0,2,2
0,1,3,4,4,0,1,3,4,4,0,0,1,1,0,2,0,0,0,2,1,1,1,6,1,0,2,1,0,1.0,0.0,0.0,0.0,0.0,2021,182.0,0,1
0,1,3,4,4,0,1,3,4,4,0,0,1,1,0,2,0,0,0,2,1,1,1,6,1,0,2,1,0,1.0,0.0,0.0,0.0,0.0,2021,182.0,0,1
0,1,4,0,0,0,1,4,0,0,0,1,1,0,2,4,2,0,0,2,1,2,1,6,1,0,0,0,1,7.0,0.0,0.0,184.37,0.0,2020,7.0,0,1
0,1,4,0,1,0,1,4,0,1,0,0,1,0,2,4,3,0,0,0,0,2,1,6,1,0,1,3,3,24.0,0.0,0.0,0.0,0.0,2020,24.0,0,1
0,1,4,0,1,0,1,4,0,1,0,0,1,0,2,4,3,0,0,0,0,2,1,6,1,0,1,3,3,24.0,0.0,0.0,0.0,0.0,2020,24.0,0,1
0,1,4,0,1,0,1,4,0,1,0,0,1,0,2,4,3,0,0,0,0,2,1,6,1,0,1,3,3,24.0,0.0,0.0,1520.0,0.0,2021,28.0,0,1
0,1,4,0,1,0,1,4,0,1,0,0,1,0,2,4,3,0,0,0,0,2,1,6,1,0,1,3,3,24.0,0.0,0.0,1520.0,0.0,2021,28.0,0,1
0,1,4,0,2,0,1,4,0,2,0,1,1,0,0,0,1,0,0,2,1,3,0,9,1,0,0,0,1,32.0,0.0,2900.0,4500.0,0.0,2020,5.0,0,3
0,1,4,0,3,0,1,4,0,3,0,1,1,1,0,2,1,0,0,2,1,4,1,6,1,0,2,3,0,3.0,0.0,0.0,0.0,0.0,2020,22.0,0,1
0,1,4,0,4,0,1,4,0,4,0,0,1,1,0,2,2,0,0,0,0,3,0,6,1,0,2,3,1,8.0,0.0,0.0,12.5,0.0,2021,24.0,1,0
0,1,4,0,4,0,1,4,0,4,0,0,1,1,0,2,2,0,0,0,0,3,0,6,1,0,2,3,1,8.0,0.0,0.0,12.5,0.0,2021,24.0,1,0
0,1,4,1,0,0,1,4,1,0,0,0,1,1,0,2,3,0,0,0,0,3,0,6,1,0,1,2,1,4.5,0.0,0.0,60.0,0.0,2021,26.0,0,4
0,1,4,1,0,0,1,4,1,0,0,0,1,1,0,2,3,0,0,0,0,3,0,6,1,0,1,2,1,4.5,0.0,0.0,60.0,0.0,2021,26.0,0,4
0,1,4,1,1,0,1,4,1,1,0,0,1,0,1,3,1,0,0,0,0,1,0,6,1,0,0,0,1,8.0,0.0,0.0,97.5,0.0,2020,4.0,0,1
0,1,4,1,1,0,1,4,1,1,0,0,1,0,1,3,1,0,0,0,0,1,0,6,1,0,0,0,1,8.0,0.0,0.0,97.5,0.0,2020,4.0,0,1
0,1,4,1,1,0,1,4,1,1,0,0,1,0,1,3,1,0,0,0,0,3,0,6,1,0,0,0,1,15.0,0.0,0.0,135.0,0.0,2021,16.0,0,1
0,1,4,1,1,0,1,4,1,1,0,0,1,0,1,3,1,0,0,0,0,3,0,6,1,0,0,0,1,15.0,0.0,0.0,135.0,0.0,2021,16.0,0,1
0,1,4,1,1,0,1,4,1,1,0,0,1,0,1,3,1,0,0,0,0,1,0,6,1,0,0,0,1,15.0,0.0,0.0,270.0,0.0,2022,36.0,0,1
0,1,4,1,1,0,1,4,1,1,0,0,1,0,1,3,1,0,0,0,0,1,0,6,1,0,0,0,1,15.0,0.0,0.0,270.0,0.0,2022,36.0,0,1
0,1,4,1,2,0,1,4,1,2,0,1,1,1,0,2,1,0,0,2,1,4,1,6,1,0,2,3,0,2.3,0.0,0.0,0.0,0.0,2020,22.0,0,1
0,1,4,1,3,0,1,4,1,3,0,1,1,1,0,2,1,0,0,2,1,4,1,6,1,0,2,3,0,2.3,0.0,0.0,0.0,0.0,2020,22.0,0,1
0,1,4,1,4,0,1,4,1,4,0,1,1,1,0,2,1,0,0,2,1,4,1,6,1,0,2,3,0,2.3,0.0,0.0,0.0,0.0,2020,22.0,0,1
0,1,4,2,0,0,1,4,2,0,0,1,1,1,0,2,1,0,0,2,1,4,1,6,1,0,2,3,0,2.3,0.0,0.0,0.0,0.0,2020,22.0,0,1
0,1,4,2,1,0,1,4,2,1,0,1,1,0,0,2,0,0,0,0,1,2,1,6,1,0,0,1,3,1.0,0.0,0.0,17.7,0.0,2020,116.0,0,1
0,1,4,2,2,0,1,4,2,2,0,0,1,1,0,2,4,0,0,2,2,0,0,6,1,0,2,3,2,4.0,0.0,0.0,75.0,0.0,2021,15.0,0,1
0,1,4,2,2,0,1,4,2,2,0,0,1,1,0,2,4,0,0,2,2,0,0,6,1,0,2,3,2,4.0,0.0,0.0,75.0,0.0,2021,15.0,0,1
0,1,4,2,3,0,1,4,2,3,0,1,1,0,0,2,0,0,0,0,0,2,1,6,1,0,0,1,3,1.0,0.0,0.0,0.0,0.0,2021,222.0,1,0
0,1,4,2,3,0,1,4,2,3,0,1,1,0,0,2,0,0,0,0,0,2,1,6,1,0,0,1,3,1.0,0.0,0.0,0.0,0.0,2021,222.0,1,0
0,1,4,2,4,0,1,4,2,4,0,0,1,1,0,3,0,0,0,1,2,2,0,6,1,0,0,0,1,9.0,0.0,0.0,2900.0,0.0,2021,4.0,0,1
0,1,4,2,4,0,1,4,2,4,0,0,1,1,0,3,0,0,0,1,2,2,0,6,1,0,0,0,1,9.0,0.0,0.0,2900.0,0.0,2021,4.0,0,1
0,1,4,3,0,0,1,4,3,0,0,0,1,0,2,4,2,0,0,2,2,1,1,5,0,0,0,0,1,7.0,0.0,0.0,663.75,0.0,2019,7.0,0,1
0,1,4,3,0,0,1,4,3,0,0,0,1,0,2,4,2,0,0,2,2,1,1,5,0,0,0,0,1,7.0,0.0,0.0,663.75,0.0,2019,7.0,0,1
0,1,4,3,0,0,1,4,3,0,0,0,1,0,2,4,2,0,0,2,2,1,1,5,0,0,0,0,1,7.0,0.0,0.0,265.5,0.0,2020,70.0,0,1
0,1,4,3,0,0,1,4,3,0,0,0,1,0,2,4,2,0,0,2,2,1,1,5,0,0,0,0,1,7.0,0.0,0.0,265.5,0.0,2020,70.0,0,1
0,1,4,3,0,0,1,4,3,0,0,0,1,0,2,4,2,0,0,2,2,1,1,6,1,0,0,0,1,7.0,0.0,0.0,663.75,0.0,2021,125.0,0,1
0,1,4,3,0,0,1,4,3,0,0,0,1,0,2,4,2,0,0,2,2,1,1,6,1,0,0,0,1,7.0,0.0,0.0,663.75,0.0,2021,125.0,0,1
0,1,4,3,0,0,1,4,3,0,0,0,1,0,2,4,2,0,0,2,2,1,1,6,1,0,0,0,1,8.0,0.0,0.0,356.97,0.0,2022,143.0,0,1
0,1,4,3,0,0,1,4,3,0,0,0,1,0,2,4,2,0,0,2,2,1,1,6,1,0,0,0,1,8.0,0.0,0.0,356.97,0.0,2022,143.0,0,1
0,1,4,3,1,0,1,4,3,1,0,0,1,0,1,4,3,0,0,1,2,3,1,6,1,0,1,1,3,14.0,0.0,0.0,2094.5,0.0,2021,1.0,0,1
0,1,4,3,2,0,1,4,3,2,0,0,1,1,0,3,1,0,0,0,0,2,0,6,1,0,1,0,3,7.0,0.0,0.0,20.0,0.0,2021,22.0,0,4
0,1,4,3,2,0,1,4,3,2,0,0,1,1,0,3,1,0,0,0,0,2,0,6,1,0,1,0,3,7.0,0.0,0.0,20.0,0.0,2021,22.0,0,4
0,1,4,3,3,0,1,4,3,3,0,0,1,1,0,3,2,0,0,2,2,2,0,6,1,0,1,2,3,1.0,0.0,0.0,15.0,0.0,2021,1.0,0,1
0,1,4,3,3,0,1,4,3,3,0,0,1,1,0,3,2,0,0,2,2,2,0,6,1,0,1,2,3,1.0,0.0,0.0,15.0,0.0,2021,1.0,0,1
0,1,4,3,4,0,1,4,3,4,0,1,1,0,0,2,0,0,0,0,1,2,1,6,1,0,0,1,3,1.0,0.0,0.0,23.6,0.0,2021,222.0,1,0
0,1,4,3,4,0,1,4,3,4,0,1,1,0,0,2,0,0,0,0,1,2,1,6,1,0,0,1,3,1.0,0.0,0.0,23.6,0.0,2021,222.0,1,0
0,1,4,4,0,0,1,4,4,0,0,1,1,1,0,3,3,0,0,0,0,2,1,6,1,0,2,3,3,1.0,0.0,0.0,0.0,0.0,2020,7.0,1,1
0,1,4,4,0,0,1,4,4,0,0,1,1,1,0,3,3,0,0,0,0,2,1,6,1,0,2,3,3,1.0,0.0,0.0,0.0,0.0,2020,7.0,1,1
0,1,4,4,0,0,1,4,4,0,0,1,1,1,0,3,3,0,0,0,0,2,1,6,1,0,2,3,3,1.0,0.0,0.0,0.0,0.0,2021,12.0,1,1
0,1,4,4,0,0,1,4,4,0,0,1,1,1,0,3,3,0,0,0,0,2,1,6,1,0,2,3,3,1.0,0.0,0.0,0.0,0.0,2021,12.0,1,1
0,1,4,4,1,0,1,4,4,1,0,0,1,1,0,3,4,0,0,0,0,2,1,6,1,0,2,2,1,1.0,0.0,0.0,0.0,0.0,2021,7.0,2,1
0,1,4,4,1,0,1,4,4,1,0,0,1,1,0,3,4,0,0,0,0,2,1,6,1,0,2,2,1,1.0,0.0,0.0,0.0,0.0,2021,7.0,0,1
0,1,4,4,2,0,1,4,4,2,0,0,1,1,0,1,2,0,0,0,0,2,1,6,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,2020,10.0,1,1
0,1,4,4,2,0,1,4,4,2,0,0,1,1,0,1,2,0,0,0,0,2,1,6,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,2020,10.0,0,1
0,1,4,4,2,0,1,4,4,2,0,0,1,1,0,1,2,0,0,0,0,2,1,6,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,2021,24.0,1,1
0,1,4,4,2,0,1,4,4,2,0,0,1,1,0,1,2,0,0,0,0,2,1,6,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,2021,24.0,0,1
0,1,4,4,3,0,1,4,4,3,0,0,1,1,0,4,0,0,0,0,0,3,0,6,1,0,0,0,1,1.5,0.0,0.0,300.0,0.0,2021,1.0,0,3
0,1,4,4,3,0,1,4,4,3,0,0,1,1,0,4,0,0,0,0,0,3,0,6,1,0,0,0,1,1.5,0.0,0.0,300.0,0.0,2021,1.0,0,3
0,1,4,4,4,0,1,4,4,4,0,0,1,0,1,3,1,0,0,0,0,2,1,5,0,0,0,0,1,8.0,0.0,0.0,159.77,0.0,2019,21.0,1,2
0,1,4,4,4,0,1,4,4,4,0,0,1,0,1,3,1,0,0,0,0,2,1,6,1,0,0,0,1,8.0,0.0,0.0,159.77,0.0,2020,46.0,1,2
0,1,4,4,4,0,1,4,4,4,0,0,1,0,1,3,1,0,0,0,0,2,1,6,1,0,0,0,1,8.0,0.0,0.0,159.77,0.0,2021,50.0,1,2
0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,4,1,0,0,0,0,3,0,6,1,0,2,3,4,24.0,0.0,0.0,2250.0,0.0,2021,1.0,0,4
0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,4,1,0,0,0,0,3,0,6,1,0,2,3,4,24.0,0.0,0.0,2250.0,0.0,2021,1.0,0,4
0,2,0,0,1,0,2,0,0,1,0,1,1,0,0,2,0,0,0,0,1,2,1,6,1,0,0,1,3,1.0,0.0,0.0,23.6,0.0,2021,196.0,0,1
0,2,0,0,1,0,2,0,0,1,0,1,1,0,0,2,0,0,0,0,1,2,1,6,1,0,0,1,3,1.0,0.0,0.0,23.6,0.0,2021,196.0,0,1
0,2,0,0,2,0,2,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,6,1,0,0,4,3,1.0,0.0,0.0,10.0,0.0,2020,41.0,0,1
0,2,0,0,2,0,2,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,6,1,0,0,4,3,1.0,0.0,0.0,10.0,0.0,2020,41.0,0,1
0,2,0,0,2,0,2,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,6,1,0,0,4,3,1.0,0.0,0.0,10.0,0.0,2021,60.0,0,1
0,2,0,0,2,0,2,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,6,1,0,0,4,3,1.0,0.0,0.0,10.0,0.0,2021,60.0,0,1
0,2,0,0,3,0,2,0,0,3,0,0,1,0,2,4,2,0,0,2,2,3,1,5,0,0,0,0,1,3.5,0.0,0.0,393.41,0.0,2020,35.0,1,1
0,2,0,0,3,0,2,0,0,3,0,0,1,0,2,4,2,0,0,2,2,3,1,5,0,0,0,0,1,3.5,0.0,0.0,393.41,0.0,2020,35.0,1,1
0,2,0,0,3,0,2,0,0,3,0,0,1,0,2,4,2,0,0,2,2,3,1,6,1,0,0,0,1,3.5,0.0,0.0,332.0,0.0,2021,57.0,1,1
0,2,0,0,3,0,2,0,0,3,0,0,1,0,2,4,2,0,0,2,2,3,1,6,1,0,0,0,1,3.5,0.0,0.0,332.0,0.0,2021,57.0,1,1
0,2,0,0,3,0,2,0,0,3,0,0,1,0,2,4,2,0,0,2,2,3,1,6,1,0,0,0,1,3.5,0.0,0.0,393.53,0.0,2022,61.0,1,1
0,2,0,0,3,0,2,0,0,3,0,0,1,0,2,4,2,0,0,2,2,3,1,6,1,0,0,0,1,3.5,0.0,0.0,393.53,0.0,2022,61.0,1,1
0,2,0,0,4,0,2,0,0,4,0,1,1,1,0,4,2,0,0,2,2,4,1,6,1,0,2,4,0,32.0,0.0,0.0,0.0,0.0,2020,4.0,0,1
0,2,0,1,0,0,2,0,1,0,0,0,1,0,1,1,3,0,0,0,0,3,0,9,1,0,1,0,0,16.0,0.0,0.0,10.0,0.0,2020,12.0,0,4
0,2,0,1,0,0,2,0,1,0,0,0,1,0,1,1,3,0,0,0,0,3,0,9,1,0,1,0,0,16.0,0.0,0.0,10.0,0.0,2020,12.0,0,4
0,2,0,1,0,0,2,0,1,0,0,0,1,0,1,1,3,0,0,0,0,3,0,6,1,0,1,0,0,16.0,0.0,0.0,10.0,0.0,2021,20.0,0,4
0,2,0,1,0,0,2,0,1,0,0,0,1,0,1,1,3,0,0,0,0,3,0,6,1,0,1,0,0,16.0,0.0,0.0,10.0,0.0,2021,20.0,0,4
0,2,0,1,0,0,2,0,1,0,0,0,1,0,1,1,3,0,0,0,0,3,0,6,1,0,1,0,0,16.0,0.0,0.0,13.75,0.0,2022,24.0,0,4
0,2,0,1,0,0,2,0,1,0,0,0,1,0,1,1,3,0,0,0,0,3,0,6,1,0,1,0,0,16.0,0.0,0.0,13.75,0.0,2022,24.0,0,4
0,2,0,1,0,0,2,0,1,0,0,0,4,0,1,1,3,0,0,0,0,3,0,0,1,0,1,0,0,16.0,0.0,0.0,10.0,0.0,2019,4.0,0,4
0,2,0,1,0,0,2,0,1,0,0,0,4,0,1,1,3,0,0,0,0,3,0,0,1,0,1,0,0,16.0,0.0,0.0,10.0,0.0,2019,4.0,0,4
0,2,0,1,1,0,2,0,1,1,0,0,1,1,0,4,3,0,0,0,0,3,0,0,0,0,2,4,1,24.0,0.0,0.0,520.0,0.0,2019,15.0,0,1
0,2,0,1,1,0,2,0,1,1,0,0,1,1,0,4,3,0,0,0,0,3,0,0,0,0,2,4,1,24.0,0.0,0.0,520.0,0.0,2019,15.0,0,1
0,2,0,1,1,0,2,0,1,1,0,0,1,1,0,4,3,0,0,0,0,3,0,6,1,0,2,4,1,24.0,0.0,0.0,260.0,0.0,2020,40.0,0,1
0,2,0,1,1,0,2,0,1,1,0,0,1,1,0,4,3,0,0,0,0,3,0,6,1,0,2,4,1,24.0,0.0,0.0,260.0,0.0,2020,40.0,0,1
0,2,0,1,1,0,2,0,1,1,0,0,1,1,0,4,3,0,0,2,3,0,0,6,1,0,2,4,1,24.0,0.0,0.0,480.0,0.0,2021,55.0,0,1
0,2,0,1,1,0,2,0,1,1,0,0,1,1,0,4,3,0,0,2,3,0,0,6,1,0,2,4,1,24.0,0.0,0.0,480.0,0.0,2021,55.0,0,1
0,2,0,1,1,0,2,0,1,1,0,0,1,1,0,4,3,0,0,2,3,0,0,6,1,0,2,4,1,24.0,0.0,0.0,240.0,0.0,2022,65.0,0,1
0,2,0,1,1,0,2,0,1,1,0,0,1,1,0,4,3,0,0,2,3,0,0,6,1,0,2,4,1,24.0,0.0,0.0,240.0,0.0,2022,65.0,0,1
0,2,0,1,2,0,2,0,1,2,0,0,1,1,0,4,4,0,0,0,0,2,1,6,1,0,2,4,2,72.0,0.0,0.0,0.0,0.0,2021,1.0,0,2
0,2,0,1,3,0,2,0,1,3,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,8.0,180.0,1500.0,550.0,0.0,2020,12.0,1,4
0,2,0,1,4,0,2,0,1,4,0,0,1,1,1,0,1,0,0,2,3,1,1,6,1,0,2,3,3,2.0,0.0,0.0,101.94,0.0,2021,270.0,0,1
0,2,0,1,4,0,2,0,1,4,0,0,1,1,1,0,1,0,0,2,3,1,1,6,1,0,2,3,3,2.0,0.0,0.0,101.94,0.0,2021,270.0,0,1
0,2,0,1,4,0,2,0,1,4,0,0,1,1,1,0,1,0,0,2,3,1,1,6,1,0,2,3,3,2.0,0.0,0.0,449.8199999999999,0.0,2022,414.0,0,1
0,2,0,1,4,0,2,0,1,4,0,0,1,1,1,0,1,0,0,2,3,1,1,6,1,0,2,3,3,2.0,0.0,0.0,449.8199999999999,0.0,2022,414.0,0,1
0,2,0,2,0,0,2,0,2,0,0,1,1,1,1,0,2,0,0,2,3,2,1,6,1,0,2,2,3,21.0,0.0,0.0,0.0,0.0,2021,6.0,0,1
0,2,0,2,0,0,2,0,2,0,0,1,1,1,1,0,2,0,0,2,3,2,1,6,1,0,2,2,3,21.0,0.0,0.0,0.0,0.0,2021,6.0,0,1
0,2,0,2,1,0,2,0,2,1,0,0,1,0,0,2,0,0,0,0,0,3,0,4,1,0,0,1,3,21.0,0.0,0.0,3050.0,0.0,2021,8.0,0,4
0,2,0,2,1,0,2,0,2,1,0,0,1,0,0,2,0,0,0,0,0,3,0,4,1,0,0,1,3,21.0,0.0,0.0,3050.0,0.0,2021,8.0,0,4
0,2,0,2,1,0,2,0,2,1,0,0,1,0,0,2,0,0,0,2,3,3,0,6,1,0,0,1,3,21.0,0.0,0.0,2950.0,0.0,2022,12.0,0,4
0,2,0,2,1,0,2,0,2,1,0,0,1,0,0,2,0,0,0,2,3,3,0,6,1,0,0,1,3,21.0,0.0,0.0,2950.0,0.0,2022,12.0,0,4
0,2,0,2,2,0,2,0,2,2,0,0,1,1,1,0,3,0,0,2,3,4,0,6,1,0,0,0,1,3.0,0.0,0.0,475.0,0.0,2021,81.0,0,3
0,2,0,2,2,0,2,0,2,2,0,0,1,1,1,0,3,0,0,2,3,4,0,6,1,0,0,0,1,3.0,0.0,0.0,475.0,0.0,2021,81.0,0,3
0,2,0,2,2,0,2,0,2,2,0,0,1,1,1,0,3,0,0,2,3,4,0,6,1,0,0,0,1,3.0,0.0,0.0,475.0,0.0,2021,81.0,0,3
0,2,0,2,3,0,2,0,2,3,0,0,1,1,1,0,4,0,0,2,3,2,1,6,1,0,0,0,1,21.0,0.0,0.0,6863.5,0.0,2021,5.0,0,1
0,2,0,2,3,0,2,0,2,3,0,0,1,1,1,0,4,0,0,2,3,2,1,6,1,0,0,0,1,21.0,0.0,0.0,6863.5,0.0,2021,5.0,0,1
0,2,0,2,4,0,2,0,2,4,0,1,1,1,1,1,0,0,0,0,0,3,0,6,1,0,2,3,3,20.0,0.0,0.0,3.0,0.0,2020,12.0,0,4
0,2,0,3,0,0,2,0,3,0,0,0,1,0,2,3,2,0,0,2,4,0,1,6,1,0,0,4,2,35.0,0.0,0.0,9807.210000000001,0.0,2021,3.0,1,1
0,2,0,3,1,0,2,0,3,1,0,1,1,1,1,1,1,0,0,2,4,1,1,6,1,0,1,3,3,14.0,0.0,0.0,0.0,0.0,2021,6.0,1,3
0,2,0,3,2,0,2,0,3,2,0,0,1,0,1,4,3,0,0,2,4,2,1,6,1,0,1,1,3,7.0,0.0,0.0,2478.0,0.0,2021,3.0,0,1
0,2,0,3,3,0,2,0,3,3,0,1,1,0,0,2,0,0,0,0,1,2,1,6,1,0,0,1,3,1.0,0.0,0.0,11.8,0.0,2020,70.0,0,1
0,2,0,3,4,0,2,0,3,4,0,0,1,1,1,1,1,0,0,1,2,3,1,6,1,0,1,3,3,14.0,0.0,0.0,0.0,0.0,2021,9.0,0,1
0,2,0,4,0,0,2,0,4,0,0,0,1,1,1,1,2,0,0,2,4,3,1,6,1,0,2,4,3,16.0,0.0,0.0,0.0,0.0,2021,2.0,0,1
0,2,0,4,0,0,2,0,4,0,0,0,1,1,1,1,2,0,0,2,4,3,1,6,1,0,2,4,3,16.0,0.0,0.0,0.0,0.0,2021,2.0,0,1
0,2,0,4,1,0,2,0,4,1,0,1,1,1,1,1,3,0,0,0,0,2,1,6,1,0,2,4,4,2.0,0.0,0.0,0.0,0.0,2021,69.0,0,2
0,2,0,4,1,0,2,0,4,1,0,1,1,1,1,1,3,0,0,0,0,2,1,6,1,0,2,4,4,2.0,0.0,0.0,0.0,0.0,2021,69.0,0,2
0,2,0,4,2,0,2,0,4,2,0,0,1,0,1,4,3,0,0,1,2,3,1,6,1,0,1,1,3,7.0,0.0,0.0,0.0,0.0,2020,15.0,0,1
0,2,0,4,2,0,2,0,4,2,0,0,1,0,1,4,3,0,0,1,2,3,1,6,1,0,1,1,3,7.0,0.0,0.0,0.0,0.0,2021,70.0,0,1
0,2,0,4,2,0,2,0,4,2,0,0,1,0,1,4,3,0,0,1,2,3,1,6,1,0,1,1,3,7.0,0.0,0.0,0.0,0.0,2022,78.0,0,1
0,2,0,4,3,0,2,0,4,3,0,0,1,1,1,1,4,0,0,0,0,3,0,6,1,0,3,0,0,1.0,0.0,0.0,2.75,0.0,2021,30.0,0,1
0,2,0,4,3,0,2,0,4,3,0,0,1,1,1,1,4,0,0,0,0,3,0,6,1,0,3,0,0,1.0,0.0,0.0,2.75,0.0,2021,30.0,0,1
0,2,0,4,4,0,2,0,4,4,0,0,1,1,1,2,0,0,0,0,0,3,0,6,1,0,0,0,1,16.0,0.0,0.0,325.0,0.0,2020,6.0,1,4
0,2,0,4,4,0,2,0,4,4,0,0,1,1,1,2,0,0,0,0,0,3,0,6,1,0,0,0,1,16.0,0.0,0.0,325.0,0.0,2020,6.0,1,4
0,2,0,4,4,0,2,0,4,4,0,0,1,1,1,2,0,0,0,0,0,3,0,6,1,0,0,0,1,16.0,0.0,0.0,325.0,0.0,2021,23.0,1,4
0,2,0,4,4,0,2,0,4,4,0,0,1,1,1,2,0,0,0,0,0,3,0,6,1,0,0,0,1,16.0,0.0,0.0,325.0,0.0,2021,23.0,1,4
0,2,0,4,4,0,2,0,4,4,0,0,1,1,1,2,0,0,0,0,0,3,0,6,1,0,0,0,1,16.0,0.0,0.0,375.0,0.0,2022,30.0,1,4
0,2,0,4,4,0,2,0,4,4,0,0,1,1,1,2,0,0,0,0,0,3,0,6,1,0,0,0,1,16.0,0.0,0.0,375.0,0.0,2022,30.0,1,4
0,2,1,0,0,0,2,1,0,0,0,0,1,0,1,3,1,0,0,0,0,3,0,6,1,0,0,0,1,12.0,0.0,0.0,20.0,0.0,2020,12.0,1,4
0,2,1,0,0,0,2,1,0,0,0,0,1,0,1,3,1,0,0,0,0,3,0,6,1,0,0,0,1,12.0,0.0,0.0,20.0,0.0,2020,12.0,1,4
0,2,1,0,0,0,2,1,0,0,0,0,1,0,1,3,1,0,0,0,0,3,0,6,1,0,0,0,1,12.0,0.0,0.0,25.0,0.0,2021,70.0,1,4
0,2,1,0,0,0,2,1,0,0,0,0,1,0,1,3,1,0,0,0,0,3,0,6,1,0,0,0,1,12.0,0.0,0.0,25.0,0.0,2021,70.0,1,4
0,2,1,0,0,0,2,1,0,0,0,0,1,0,1,3,1,0,0,0,0,3,0,6,1,0,0,0,1,12.0,0.0,0.0,75.0,0.0,2022,86.0,1,4
0,2,1,0,0,0,2,1,0,0,0,0,1,0,1,3,1,0,0,0,0,3,0,6,1,0,0,0,1,12.0,0.0,0.0,75.0,0.0,2022,86.0,1,4
0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1,0,0,0,3,0,1,6,1,0,0,0,1,21.0,0.0,0.0,3304.0,0.0,2020,7.0,1,4
0,2,1,0,2,0,2,1,0,2,0,0,1,0,1,0,0,0,0,1,2,3,1,6,1,0,0,4,0,21.0,0.0,0.0,0.0,0.0,2021,6.0,0,1
0,2,1,0,3,0,2,1,0,3,0,1,1,0,4,0,0,0,0,0,0,3,0,6,1,0,0,0,1,2.0,0.0,0.0,15.0,0.0,2020,6.0,1,4
0,2,1,0,4,0,2,1,0,4,0,1,1,1,1,2,0,0,0,0,0,3,0,6,1,0,0,0,1,2.0,0.0,0.0,30.0,0.0,2020,4.0,1,4
0,2,1,1,0,0,2,1,1,0,0,1,1,1,1,2,2,0,0,0,0,2,0,6,1,0,1,2,2,3.0,0.0,0.0,0.0,0.0,2020,32.0,0,1
0,2,1,1,0,0,2,1,1,0,0,1,4,1,1,2,2,0,0,0,0,2,0,6,1,0,1,2,2,3.0,0.0,0.0,0.0,0.0,2021,40.0,0,1
0,2,1,1,1,0,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,2,1,5,0,0,0,4,1,2.0,0.0,0.0,0.0,0.0,2019,10.0,0,1
0,2,1,1,1,0,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,2,1,5,0,0,0,4,1,2.0,0.0,0.0,0.0,0.0,2019,10.0,0,1
0,2,1,1,1,0,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,2,1,6,1,0,0,4,1,2.0,0.0,0.0,0.0,0.0,2020,64.0,0,1
0,2,1,1,1,0,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,2,1,6,1,0,0,4,1,2.0,0.0,0.0,0.0,0.0,2020,64.0,0,1
0,2,1,1,1,0,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,2,1,6,1,0,0,4,1,2.0,0.0,0.0,0.0,0.0,2021,157.0,0,1
0,2,1,1,1,0,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,2,1,6,1,0,0,4,1,2.0,0.0,0.0,0.0,0.0,2021,157.0,0,1
0,2,1,1,1,0,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,2,1,6,1,0,0,4,1,2.0,0.0,0.0,0.0,0.0,2022,163.0,0,1
0,2,1,1,1,0,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,2,1,6,1,0,0,4,1,2.0,0.0,0.0,0.0,0.0,2022,163.0,0,1
0,2,1,1,2,0,2,1,1,2,0,0,1,1,1,2,3,0,0,0,0,2,1,6,1,0,3,0,1,1.0,0.0,0.0,0.0,0.0,2020,204.0,0,1
0,2,1,1,2,0,2,1,1,2,0,0,1,1,1,2,3,0,0,0,0,2,1,6,1,0,3,0,1,1.0,0.0,0.0,0.0,0.0,2020,204.0,0,1
0,2,1,1,2,0,2,1,1,2,0,0,1,1,1,2,3,0,0,0,0,2,1,6,1,0,3,0,1,1.0,0.0,0.0,0.0,0.0,2021,321.0,0,1
